year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2022,Kazakhstan,KAZ,KAZ,Romania,ROM,ROU,6,0,0,0,0,0,0,,0.0
2022,Kuwait,KUW,KWT,Romania,ROM,ROU,5,0,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Romania,ROM,ROU,5,0,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Romania,ROM,ROU,23,5,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Romania,ROM,ROU,5,53,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Romania,ROM,ROU,231,0,0,0,0,0,0,,0.0
2022,Mexico,MEX,MEX,Romania,ROM,ROU,5,0,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,Romania,ROM,ROU,6,0,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Romania,ROM,ROU,9,18,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Romania,ROM,ROU,31,0,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Romania,ROM,ROU,0,23,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Romania,ROM,ROU,12,8,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Romania,ROM,ROU,41,79,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Romania,ROM,ROU,306,16,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Romania,ROM,ROU,13,0,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Romania,ROM,ROU,5,0,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Romania,ROM,ROU,444,33,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Romania,ROM,ROU,28,12,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Romania,ROM,ROU,2332,284,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Romania,ROM,ROU,6,0,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Romania,ROM,ROU,21,0,0,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Romania,ROM,ROU,7,12,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Romania,ROM,ROU,98,108,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Romania,ROM,ROU,7,0,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Romania,ROM,ROU,100086,42,0,0,0,0,0,,0.0
2022,United States of America,USA,USA,Romania,ROM,ROU,45,0,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Romania,ROM,ROU,25,0,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Romania,ROM,ROU,79,5,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Romania,ROM,ROU,136,8,0,0,0,300,156,,0.0
2022,Unknown,UKN,UNK,Romania,ROM,ROU,5,0,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,South Africa,RSA,ZAF,5,13,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,South Africa,RSA,ZAF,5,31,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,South Africa,RSA,ZAF,22,5,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,South Africa,RSA,ZAF,5,56,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,South Africa,RSA,ZAF,2360,4210,75,0,0,0,0,,0.0
2022,Benin,BEN,BEN,South Africa,RSA,ZAF,5,10,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,South Africa,RSA,ZAF,153,9719,0,0,0,0,0,,0.0
2022,Bahamas,BHS,BHS,South Africa,RSA,ZAF,0,7,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,South Africa,RSA,ZAF,0,18,0,0,0,0,0,,0.0
2022,Central African Rep.,CAR,CAF,South Africa,RSA,ZAF,8,5,0,0,0,0,0,,0.0
2022,China,CHI,CHN,South Africa,RSA,ZAF,0,14,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,South Africa,RSA,ZAF,282,764,0,0,0,0,0,,0.0
2022,Congo,COB,COG,South Africa,RSA,ZAF,3654,5007,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,South Africa,RSA,ZAF,19777,22390,279,0,0,0,0,,0.0
2022,Comoros,COI,COM,South Africa,RSA,ZAF,0,9,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,South Africa,RSA,ZAF,1314,768,0,0,0,0,0,,0.0
2022,Estonia,EST,EST,South Africa,RSA,ZAF,5,0,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,South Africa,RSA,ZAF,13002,22814,0,0,0,0,0,,0.0
2022,Gabon,GAB,GAB,South Africa,RSA,ZAF,0,5,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,South Africa,RSA,ZAF,0,5,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,South Africa,RSA,ZAF,28,0,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,South Africa,RSA,ZAF,5,385,0,0,0,0,0,,0.0
2022,Guinea-Bissau,GNB,GNB,South Africa,RSA,ZAF,0,7,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,South Africa,RSA,ZAF,0,22,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,South Africa,RSA,ZAF,26,79,0,0,0,0,0,,0.0
2022,India,IND,IND,South Africa,RSA,ZAF,0,1844,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,South Africa,RSA,ZAF,7,5,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,South Africa,RSA,ZAF,5,7,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,South Africa,RSA,ZAF,112,518,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,South Africa,RSA,ZAF,43,21,0,0,0,0,0,,0.0
2022,Lesotho,LES,LSO,South Africa,RSA,ZAF,0,5,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,South Africa,RSA,ZAF,9,7,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,South Africa,RSA,ZAF,0,50,0,0,0,0,0,,0.0
2022,Malawi,MLW,MWI,South Africa,RSA,ZAF,7,583,0,0,0,0,0,,0.0
2022,Mozambique,MOZ,MOZ,South Africa,RSA,ZAF,0,26,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,South Africa,RSA,ZAF,0,40,0,0,0,0,0,,0.0
2022,Niger,NGR,NER,South Africa,RSA,ZAF,5,249,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,South Africa,RSA,ZAF,7,1733,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,South Africa,RSA,ZAF,5,3325,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,South Africa,RSA,ZAF,9,0,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,South Africa,RSA,ZAF,923,747,0,0,0,0,0,,0.0
2022,Senegal,SEN,SEN,South Africa,RSA,ZAF,0,326,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,South Africa,RSA,ZAF,13,7,0,0,0,0,0,,0.0
2022,Solomon Islands,SOL,SLB,South Africa,RSA,ZAF,6,0,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,South Africa,RSA,ZAF,20850,2505,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,South Africa,RSA,ZAF,72,38,0,0,0,0,0,,0.0
2022,Eswatini,SWA,SWZ,South Africa,RSA,ZAF,6,0,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,South Africa,RSA,ZAF,36,7,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,South Africa,RSA,ZAF,28,235,0,0,0,0,0,,0.0
2022,Thailand,THA,THA,South Africa,RSA,ZAF,0,10,0,0,0,0,0,,0.0
2022,Togo,TOG,TGO,South Africa,RSA,ZAF,12,12,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,South Africa,RSA,ZAF,5,5,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,South Africa,RSA,ZAF,381,2237,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,South Africa,RSA,ZAF,5,0,0,0,0,0,0,,0.0
2022,Zambia,ZAM,ZMB,South Africa,RSA,ZAF,51,104,0,0,0,0,0,,0.0
2022,Zimbabwe,ZIM,ZWE,South Africa,RSA,ZAF,3343,3327,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Russian Federation,RUS,RUS,1324,265,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Russian Federation,RUS,RUS,5,5,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Russian Federation,RUS,RUS,30,5,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Russian Federation,RUS,RUS,43,5,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Russian Federation,RUS,RUS,0,10,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Russian Federation,RUS,RUS,14,5,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Russian Federation,RUS,RUS,11,5,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,Russian Federation,RUS,RUS,0,5,0,0,0,0,0,,0.0
2022,Estonia,EST,EST,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Russian Federation,RUS,RUS,118,5,0,0,0,0,0,,0.0
2022,Germany,GFR,DEU,Russian Federation,RUS,RUS,42,12,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Russian Federation,RUS,RUS,14,0,0,0,0,0,0,,0.0
2022,Israel,ISR,ISR,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Russian Federation,RUS,RUS,41,7,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Russian Federation,RUS,RUS,33,5,0,0,0,0,0,,0.0
2022,Rep. of Korea,KOR,KOR,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Dem. People's Rep. of Korea,KRN,PRK,Russian Federation,RUS,RUS,37,0,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Lithuania,LTU,LTU,Russian Federation,RUS,RUS,8,0,0,0,0,0,0,,0.0
2022,Latvia,LVA,LVA,Russian Federation,RUS,RUS,15,0,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Russian Federation,RUS,RUS,27,7,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Russian Federation,RUS,RUS,0,5,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Poland,POL,POL,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Russian Federation,RUS,RUS,194,58,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Russian Federation,RUS,RUS,30,19,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Russian Federation,RUS,RUS,79,5,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Russian Federation,RUS,RUS,6,0,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Russian Federation,RUS,RUS,1275315,610,0,0,0,0,0,,0.0
2022,United States of America,USA,USA,Russian Federation,RUS,RUS,9,5,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Russian Federation,RUS,RUS,81,7,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Russian Federation,RUS,RUS,85,6,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Russian Federation,RUS,RUS,29,5,0,0,0,95195,0,,0.0
2022,Unknown,UKN,UNK,Russian Federation,RUS,RUS,7,5,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Rwanda,RWA,RWA,9,0,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Rwanda,RWA,RWA,48367,53,932,0,0,0,1837,,0.0
2022,Chad,CHD,TCD,Rwanda,RWA,RWA,6,0,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Rwanda,RWA,RWA,0,7,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Rwanda,RWA,RWA,71966,154,0,0,0,0,3884,,0.0
2022,Eritrea,ERT,ERI,Rwanda,RWA,RWA,204,137,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Rwanda,RWA,RWA,26,22,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Rwanda,RWA,RWA,0,5,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Rwanda,RWA,RWA,0,0,0,0,0,0,789,,11972.0
2022,Somalia,SOM,SOM,Rwanda,RWA,RWA,27,9,0,0,0,0,5,,0.0
2022,Sudan,SUD,SDN,Rwanda,RWA,RWA,120,86,0,0,0,0,0,,0.0
2022,South Sudan,SSD,SSD,Rwanda,RWA,RWA,18,5,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Rwanda,RWA,RWA,5,0,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Rwanda,RWA,RWA,5,0,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Rwanda,RWA,RWA,0,0,0,0,0,9500,0,,0.0
2022,Colombia,COL,COL,El Salvador,SAL,SLV,16,8,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,El Salvador,SAL,SLV,0,5,0,0,0,0,0,,0.0
2022,Guatemala,GUA,GTM,El Salvador,SAL,SLV,6,5,0,0,0,0,0,,0.0
2022,Honduras,HON,HND,El Salvador,SAL,SLV,31,5,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,El Salvador,SAL,SLV,5,0,0,0,0,0,0,,0.0
2022,Nicaragua,NIC,NIC,El Salvador,SAL,SLV,29,20,0,0,0,0,0,,0.0
2022,El Salvador,SAL,SLV,El Salvador,SAL,SLV,0,0,0,71500,0,0,6205,,85061.0
2022,United States of America,USA,USA,El Salvador,SAL,SLV,5,5,0,0,0,0,0,,0.0
2022,Venezuela (Bolivarian Republic of),VEN,VEN,El Salvador,SAL,SLV,12,6,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Saudi Arabia,SAU,SAU,9,0,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Saudi Arabia,SAU,SAU,14,14,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Saudi Arabia,SAU,SAU,36,15,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Saudi Arabia,SAU,SAU,14,27,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Saudi Arabia,SAU,SAU,33,26,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Saudi Arabia,SAU,SAU,9,0,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Saudi Arabia,SAU,SAU,16,9,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Saudi Arabia,SAU,SAU,0,5,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Saudi Arabia,SAU,SAU,293,3653,0,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Saudi Arabia,SAU,SAU,6,0,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Saudi Arabia,SAU,SAU,24,192,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Saudi Arabia,SAU,SAU,0,0,0,0,0,70000,0,,0.0
2022,Afghanistan,AFG,AFG,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,33,0,0,0,0,0,733,,0.0
2022,Algeria,ALG,DZA,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,0,0,0,0,0,69,,0.0
2022,Egypt,ARE,EGY,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,5,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,5,5,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,9,46,0,0,0,0,236,,0.0
2022,Bosnia and Herzegovina,BSN,BIH,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,7879,0,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,5,0,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,5,0,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,5,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,7,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,8,7,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,5,0,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,5,0,0,0,0,0,41,,0.0
2022,Guinea-Bissau,GNB,GNB,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,5,0,0,0,0,0,,0.0
2022,Croatia,HRV,HRV,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,17169,0,5,0,0,0,0,,0.0
2022,India,IND,IND,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,7,0,0,0,0,30,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,22,10,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,21,0,0,0,0,0,28,,0.0
2022,Jordan,JOR,JOR,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,8,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,47,0,0,0,0,0,0,,0.0
2022,North Macedonia,MCD,MKD,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,0,0,0,0,0,5,,0.0
2022,Morocco,MOR,MAR,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,16,0,0,0,0,1237,,0.0
2022,Nigeria,NIG,NGA,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,6,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,5,0,0,0,0,0,113,,0.0
2022,South Africa,RSA,ZAF,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,5,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,28,16,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,0,0,210308,191,0,0,,0.0
2022,Somalia,SOM,SOM,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,7,16,0,0,0,0,29,,0.0
2022,Sudan,SUD,SDN,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,5,0,0,0,0,0,6,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,47,0,0,0,0,0,704,,0.0
2022,Tunisia,TUN,TUN,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,0,0,0,0,0,29,,0.0
2022,Türkiye,TUR,TUR,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,102,27,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,1108,0,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,6,0,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,0,0,0,0,2498,0,,0.0
2022,Unknown,UKN,UNK,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,0,0,0,0,0,0,273,,0.0
2022,Burundi,BDI,BDI,Senegal,SEN,SEN,5,0,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,Senegal,SEN,SEN,0,5,0,0,0,0,0,,0.0
2022,Central African Rep.,CAR,CAF,Senegal,SEN,SEN,258,118,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Senegal,SEN,SEN,5,11,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Senegal,SEN,SEN,0,9,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Senegal,SEN,SEN,5,15,5,0,0,0,0,,0.0
2022,Comoros,COI,COM,Senegal,SEN,SEN,0,10,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,Senegal,SEN,SEN,14,41,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Senegal,SEN,SEN,6,15,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Senegal,SEN,SEN,5,0,15,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Senegal,SEN,SEN,0,5,0,0,0,0,0,,0.0
2022,Mauritania,MAU,MRT,Senegal,SEN,SEN,11494,7,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,Senegal,SEN,SEN,0,5,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Senegal,SEN,SEN,5,0,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Senegal,SEN,SEN,5,0,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Senegal,SEN,SEN,0,6,0,0,0,0,0,,0.0
2022,Togo,TOG,TGO,Senegal,SEN,SEN,0,8,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Senegal,SEN,SEN,0,5,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Singapore,SIN,SGP,0,0,0,0,0,1109,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Sierra Leone,SLE,SLE,0,0,0,0,0,0,10,,0.0
2022,Liberia,LBR,LBR,Sierra Leone,SLE,SLE,0,0,0,0,0,0,314,,0.0
2022,Solomon Islands,SOL,SLB,Solomon Islands,SOL,SLB,0,0,0,1000,0,0,0,,0.0
2022,Egypt,ARE,EGY,Somalia,SOM,SOM,0,5,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Somalia,SOM,SOM,6,0,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Somalia,SOM,SOM,5,0,0,0,0,0,0,,0.0
2022,Djibouti,DJB,DJI,Somalia,SOM,SOM,0,7,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Somalia,SOM,SOM,57,41,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Somalia,SOM,SOM,4944,18249,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Somalia,SOM,SOM,8,0,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Somalia,SOM,SOM,5,0,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Somalia,SOM,SOM,0,5,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Somalia,SOM,SOM,0,5,0,0,0,0,0,,0.0
2022,Mozambique,MOZ,MOZ,Somalia,SOM,SOM,0,5,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Somalia,SOM,SOM,0,0,0,2967500,607256,0,175,,0.0
2022,Sudan,SUD,SDN,Somalia,SOM,SOM,0,11,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Somalia,SOM,SOM,1121,111,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Somalia,SOM,SOM,0,139,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Somalia,SOM,SOM,9877,0,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Spain,SPA,ESP,2693,1210,0,0,0,0,0,,0.0
2022,Albania,ALB,ALB,Spain,SPA,ESP,13,100,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Spain,SPA,ESP,188,1015,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Spain,SPA,ESP,38,30,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Spain,SPA,ESP,121,200,0,0,0,0,0,,0.0
2022,Argentina,ARG,ARG,Spain,SPA,ESP,55,770,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Spain,SPA,ESP,159,315,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Spain,SPA,ESP,81,30,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Spain,SPA,ESP,9,0,0,0,0,0,0,,0.0
2022,Benin,BEN,BEN,Spain,SPA,ESP,5,10,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Spain,SPA,ESP,29,230,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,Spain,SPA,ESP,247,160,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Spain,SPA,ESP,279,275,0,0,0,0,0,,0.0
2022,Bolivia (Plurinational State of),BOL,BOL,Spain,SPA,ESP,13,105,0,0,0,0,0,,0.0
2022,Brazil,BRA,BRA,Spain,SPA,ESP,76,790,0,0,0,0,0,,0.0
2022,Bosnia and Herzegovina,BSN,BIH,Spain,SPA,ESP,0,5,0,0,0,0,0,,0.0
2022,Canada,CAN,CAN,Spain,SPA,ESP,16,5,0,0,0,0,0,,0.0
2022,Central African Rep.,CAR,CAF,Spain,SPA,ESP,150,35,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Spain,SPA,ESP,42,15,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Spain,SPA,ESP,115,385,0,0,0,0,0,,0.0
2022,Chile,CHL,CHL,Spain,SPA,ESP,67,265,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Spain,SPA,ESP,162,450,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Spain,SPA,ESP,68,45,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Spain,SPA,ESP,94,95,0,0,0,0,0,,0.0
2022,Comoros,COI,COM,Spain,SPA,ESP,0,5,0,0,0,0,0,,0.0
